id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365
16095115,Walk through room close to everything,62828813,Manhattan,Lower East Side,40.713390000000004,-73.98926,Private room,69,3,217
34022186,Beautiful Room in Chic Area!,181092484,Manhattan,Lower East Side,40.71833,-73.98935999999999,Private room,99,1,356
1290208,Live like a real New Yorker!,7016230,Manhattan,Lower East Side,40.7191,-73.98866,Entire home/apt,80,3,85
32552274,Big room in a Giant Loft !,244182582,Manhattan,Lower East Side,40.72064,-73.99305,Private room,73,30,364
36382148,Lower East Side 1-Bedroom,273568164,Manhattan,Lower East Side,40.71958,-73.98741,Entire home/apt,198,30,152
18870016,Cozy room in the heart of LES!,920237,Manhattan,Lower East Side,40.71826,-73.98455,Private room,80,2,71
24714137,Heart of Lower East Side,186798498,Manhattan,Lower East Side,40.7157,-73.98864,Entire home/apt,160,2,325
5760510,Lower East Side Studio !,1613244,Manhattan,Lower East Side,40.72292,-73.99242,Entire home/apt,110,30,276
36383943,15 mins to LOVE NYC in a NEW Elegant NY Style 1BR,185936267,Manhattan,Lower East Side,40.72129,-73.98585,Entire home/apt,200,3,89
23385738,Male room 2 minutes from East Broadway station III,170263842,Manhattan,Lower East Side,40.71117,-73.98727,Shared room,32,14,341
30421981,Nolita/SoHo! Location Share! Views! Elevator!,506779,Manhattan,Lower East Side,40.72065,-73.99282,Private room,295,3,338
35004123,Quiet LES private room with private half bathroom,262114182,Manhattan,Lower East Side,40.71549,-73.97951,Private room,125,2,296
35080347,Downtown Manhattan apartment,117317499,Manhattan,Lower East Side,40.71345,-73.98678000000001,Entire home/apt,200,5,32
23402559,Pretty room in the heart of the Lower East Side,4057381,Manhattan,Lower East Side,40.71925,-73.99301,Private room,81,5,164
15709537,Cozy 1-bedroom apartment in LES,10773304,Manhattan,Lower East Side,40.71983,-73.98196,Entire home/apt,160,3,147
3531190,"Cozy/Hip LES 2 bedroom, sleeps 2-4",1457351,Manhattan,Lower East Side,40.72007,-73.99078,Entire home/apt,273,4,91
16416474,Sun Drenched Spacious Loft in NYCs Trendiest Hood,6755652,Manhattan,Lower East Side,40.72077,-73.99023000000001,Entire home/apt,205,3,117
19169,Entire 2 Bedroom - Large & Sunny,73128,Manhattan,Lower East Side,40.718509999999995,-73.98892,Entire home/apt,285,5,328
24232076,Amazing cozy studio Lower East Side/Soho/Nolita!,8591292,Manhattan,Lower East Side,40.72201,-73.98855999999999,Entire home/apt,275,3,359
23807689,Il Ponte *LES* Suite - free street Parking & Wifi,116839989,Manhattan,Lower East Side,40.72051,-73.98357,Entire home/apt,110,30,193
33801781,Lower East Side Classic Vibes,69831679,Manhattan,Lower East Side,40.72059,-73.98514,Entire home/apt,170,3,235
33263092,Beautiful 2BR in Vibrant Area!,181092484,Manhattan,Lower East Side,40.72082,-73.9879,Entire home/apt,299,1,217
15509545,2Bedroom apt.+WF(1-5 guests) Private Bath/Kitchen,99643776,Manhattan,Lower East Side,40.718059999999994,-73.99351,Entire home/apt,250,3,147
28962959,Luxury Studio in Prime Lower East Side,89742769,Manhattan,Lower East Side,40.72071,-73.98764,Entire home/apt,300,1,48
9331671,Essential Lower East Side,48431029,Manhattan,Lower East Side,40.72201,-73.98775,Entire home/apt,175,3,51
23650259,"1 private bedroom in Lower East Side, Manhattan",176983812,Manhattan,Lower East Side,40.72142,-73.98411,Private room,350,10,87
846275,"BEST LOWER EAST SIDE APT, SLEEPS 4 COMFORTABLY.",1732005,Manhattan,Lower East Side,40.72003,-73.98693,Entire home/apt,145,2,268
22051523,Room 1 at Lower Manhattan 18mins from Timesquare,161057073,Manhattan,Lower East Side,40.71983,-73.9877,Private room,90,2,67
8819442,*PRIME* Linen & Lavender in the LES (Clinton St.),24628477,Manhattan,Lower East Side,40.71963,-73.98499,Entire home/apt,261,4,125
1066769,"Clean Room, Central Location in Manhattan",3327668,Manhattan,Lower East Side,40.720459999999996,-73.98773,Private room,120,1,240
29923618,Modern 3 Bedroom with Private Backyard,224987632,Manhattan,Lower East Side,40.71992,-73.98472,Entire home/apt,550,3,199
24372235,Newly Renovated Cozy studio in lower east side #9,158969505,Manhattan,Lower East Side,40.721920000000004,-73.9928,Entire home/apt,150,30,310
16546557,1 Person Only 1 Bdrm LES HugeDeck,2859516,Manhattan,Lower East Side,40.72198,-73.98785,Private room,90,2,68
22031683,"Modern master bedroom, LES, 2mn to train",4027689,Manhattan,Lower East Side,40.71465,-73.98914,Private room,120,1,32
1704560,Beautiful/Spacious 1 Bedroom in LES,5693756,Manhattan,Lower East Side,40.7189,-73.99176999999999,Entire home/apt,120,4,72
30772753,Perfect apartment in NYC,28230496,Manhattan,Lower East Side,40.72168,-73.98686,Entire home/apt,200,5,78
1716441,Large sunny room queen bed &balcony,153494,Manhattan,Lower East Side,40.71906,-73.9845,Private room,96,1,145
35448841,"Bright, Airy, Downtown Oasis :)",5236664,Manhattan,Lower East Side,40.718709999999994,-73.99058000000001,Entire home/apt,300,2,284
13511266,"""FALL IN LOVE WITH NYC & MY HOME""",76192815,Manhattan,Lower East Side,40.71932,-73.99396,Entire home/apt,100,32,243
3771845,Private Room in Great NYC Nbrhood,7665324,Manhattan,Lower East Side,40.72144,-73.99356,Private room,95,1,266
34160917,The Perfect Chic 2BR/1BA Designer Flat in L.E.S.,20377891,Manhattan,Lower East Side,40.71456,-73.98986,Entire home/apt,250,1,58
35719162,2 Bedroom Apartment in SoHo,1221359,Manhattan,Lower East Side,40.72076,-73.98843000000001,Entire home/apt,400,5,173
10174662,NOLITA AMAZING Spacious!,40640586,Manhattan,Lower East Side,40.72299,-73.99251,Entire home/apt,199,2,65
855462,1BR in Charming Downtown Apt,4469832,Manhattan,Lower East Side,40.72034,-73.98585,Private room,90,15,35
36236981,~MANHATTAN CENTRAL~,268598775,Manhattan,Lower East Side,40.719840000000005,-73.9865,Entire home/apt,249,3,91
35414687,Lower East Side 2 Bedroom Apartment,265598777,Manhattan,Lower East Side,40.72016,-73.98968,Entire home/apt,250,2,188
29051227,1BR in a Stunning LES apt -W/D /2Bath-Top Location,335046,Manhattan,Lower East Side,40.71241,-73.98913,Private room,120,3,361
32503167,Beautiful apt in Nolita - your perfect stay,244182582,Manhattan,Lower East Side,40.72088,-73.99311999999999,Private room,86,30,310
16513698,Very Big Manhattan Apartment very big Living Room,37994197,Manhattan,Lower East Side,40.72068,-73.98574,Entire home/apt,349,3,71
18811557,The Treehouse Loft | Featured in Apartment Therapy,3754948,Manhattan,Lower East Side,40.72007,-73.98385,Entire home/apt,305,2,66
19319,Private room Great Deal at Lower East Side,44263,Manhattan,Lower East Side,40.7114,-73.98794000000001,Private room,94,30,188
24306539,New Chic Designer's Bedroom,16257970,Manhattan,Lower East Side,40.71313,-73.98665,Private room,89,3,181
33806317,Welcome homey ! Your new artist friend :),7216350,Manhattan,Lower East Side,40.72152,-73.98625,Shared room,117,1,139
1053523,Beautiful Ground Level Townhouse Ap,4128399,Manhattan,Lower East Side,40.71886,-73.98496999999999,Entire home/apt,350,3,364
9282443,"HUGE Artist's 1 bedroom LOFT, Lower East Side.",5603037,Manhattan,Lower East Side,40.72014,-73.98277,Entire home/apt,250,13,44
30735480,Neve recording studio,229693987,Manhattan,Lower East Side,40.71456,-73.98716999999999,Entire home/apt,600,1,365
30231632,Lower East Side Private Bedroom,72614493,Manhattan,Lower East Side,40.71246,-73.99069,Private room,355,2,75
6225766,Large condo with stunning park views,7702854,Manhattan,Lower East Side,40.72014,-73.99268000000001,Entire home/apt,280,3,64
32503384,Smaller room in a Gorgeous HUGE apt in Nolita,244182582,Manhattan,Lower East Side,40.71933,-73.99431,Private room,76,30,339
30019511,Hard to Find!!! Entire private floor and 2 baths,17022165,Manhattan,Lower East Side,40.720420000000004,-73.98414,Private room,159,2,209
7749763,Shared male Room on Manhattan. Amazing view! II,39528519,Manhattan,Lower East Side,40.70993,-73.987,Shared room,35,14,201
33808226,FURNISHED NEW STUDIO EAST VILLAGE/SOHO/BOWERY,226699782,Manhattan,Lower East Side,40.7215,-73.99171,Entire home/apt,120,2,87
30088327,Lower East Side luxury one bedroom apartment,75404627,Manhattan,Lower East Side,40.71022,-73.99163,Entire home/apt,195,3,158
30686973,Tranquil oasis in the fast pace of NYC,229695499,Manhattan,Lower East Side,40.7189,-73.98263,Private room,175,1,250
4363228,Magnificent Loft in East Village,3905383,Manhattan,Lower East Side,40.71847,-73.98246,Entire home/apt,180,3,226
30169470,LOWER EAST SIDE (private room),1384016,Manhattan,Lower East Side,40.71501,-73.98478,Private room,95,2,165
26518337,Cozy 1 Bedroom Apartment In Great LES Location,49909186,Manhattan,Lower East Side,40.72003,-73.98928000000001,Entire home/apt,180,4,233
13654760,Spacious LES Studio with Private Outdoor Space,88260,Manhattan,Lower East Side,40.71967,-73.98506,Entire home/apt,150,3,39
4386598,1 Bedroom in Top Lower East Side Address,356933,Manhattan,Lower East Side,40.71962,-73.98567,Entire home/apt,180,2,227
31818771,Wonderful private room near Two Bridges II,39528519,Manhattan,Lower East Side,40.70961,-73.98679,Private room,73,15,185
552141,Historic sundrenched apt of the Lower East Side,2712998,Manhattan,Lower East Side,40.71788,-73.98975,Entire home/apt,300,1,111
34805393,Stylish 2 bedrooms Downtown Manhattan Chinatown,14156628,Manhattan,Lower East Side,40.71255,-73.99146999999999,Entire home/apt,200,2,233
3928241,1 Bedroom in the Lower East Side,14549202,Manhattan,Lower East Side,40.719570000000004,-73.9863,Entire home/apt,140,70,83
1551044,Nexus of the Universe!,8261145,Manhattan,Lower East Side,40.72317,-73.9929,Entire home/apt,175,3,274
29205903,"Hidden gem in LES with Access to Backyard, F train",219782181,Manhattan,Lower East Side,40.71451,-73.98789000000001,Private room,78,1,91
24564608,NEW Private room on Manhattan. Breathtaking view!,39528519,Manhattan,Lower East Side,40.70988,-73.98666,Private room,93,15,185
30792566,"LES Well-Designed Flat, 3br, 5beds, Sleeps 9!",230371691,Manhattan,Lower East Side,40.719809999999995,-73.98895,Entire home/apt,432,1,325
29210330,Perfect share apartment near Little Italy!,1613244,Manhattan,Lower East Side,40.72143,-73.9931,Entire home/apt,170,30,336
31818320,Private room in center of Manhattan I,39528519,Manhattan,Lower East Side,40.70988,-73.98686,Private room,73,15,185
33737434,"Cozy Downtown Unit - 3 bedrooms, 2 full baths",229600367,Manhattan,Lower East Side,40.719809999999995,-73.9856,Entire home/apt,699,2,290
834190,Manhattan Lux Loft.Like.Love.Lots.Look !,2369681,Manhattan,Lower East Side,40.71921,-73.99116,Private room,99,2,179
59014,"Spacious 1BR, Adorable Clean Quiet",282927,Manhattan,Lower East Side,40.72052,-73.98589,Entire home/apt,150,3,244
24565942,"Nice, cozy and fresh shared male room on Manhattan",39528519,Manhattan,Lower East Side,40.71158,-73.98888000000001,Shared room,32,14,341
29945516,Bright Beautiful 4BDRM Triplex Loft Best Area,69695606,Manhattan,Lower East Side,40.7184,-73.98719,Entire home/apt,692,1,256
4279550,Pure Serenity 1BR in the Lower East Side,22218694,Manhattan,Lower East Side,40.719120000000004,-73.9863,Entire home/apt,180,2,362
29231873,1Master BR in a Brand new apt W/D- By Subway,335046,Manhattan,Lower East Side,40.712709999999994,-73.99084,Private room,150,3,219
7850400,Quiet charming  Duplex,41367164,Manhattan,Lower East Side,40.721470000000004,-73.98733,Entire home/apt,295,3,214
26012750,Charming apartment in the heart of Chinatown,195516359,Manhattan,Lower East Side,40.71359,-73.98931999999999,Entire home/apt,220,3,43
21972082,Amazing cozy and warm male room on Manhattan IV,39528519,Manhattan,Lower East Side,40.71172,-73.98665,Shared room,35,14,322
34209682,Stunning 2Bedroom Apartment in LES Hot Spot,257973120,Manhattan,Lower East Side,40.721379999999996,-73.98543000000001,Entire home/apt,120,7,284
13761654,Great room in a spacious apartment DT Manhattan,327900,Manhattan,Lower East Side,40.72144,-73.98655,Private room,69,1,187
3111416,Charming and Artsy LES 1-Bedroom ,3765042,Manhattan,Lower East Side,40.71848,-73.98159,Entire home/apt,124,28,38
6197915,LES SUNNY STUDIO on Chrystie Street,1613244,Manhattan,Lower East Side,40.72182,-73.99263,Entire home/apt,99,30,197
35707595,NYC Lower Eastside loft room,36649618,Manhattan,Lower East Side,40.717220000000005,-73.98388,Private room,150,1,58
16735133,Charming and Artsy LES 1-Bedroom,182670,Manhattan,Lower East Side,40.717890000000004,-73.98308,Entire home/apt,124,28,38
13625610,Cute & Eclectic Studio in Lower East Side,78964994,Manhattan,Lower East Side,40.71844,-73.9858,Entire home/apt,135,2,76
30105022,SUNLIT PRIVATE ROOM,126449349,Manhattan,Lower East Side,40.71436,-73.98855999999999,Private room,80,1,151
23631288,Lower East Side Oasis  (private room),173406651,Manhattan,Lower East Side,40.71967,-73.98311,Private room,110,2,117
24525249,Sunny Room in heart of hippest Manhattan 'hood,9913035,Manhattan,Lower East Side,40.7213,-73.98862,Private room,60,15,260
26489146,A Great Room in Heart of NYC,519554,Manhattan,Lower East Side,40.72051,-73.98777,Private room,69,3,270
10157977,NYC 3 Bedroom Loft Apt LES Downtown Manhattan,173218,Manhattan,Lower East Side,40.7213,-73.98559,Entire home/apt,299,30,332
24405674,"""San-ParaÃ­so"" 80s curated Retro 3 Bedroom LES Pad",19259290,Manhattan,Lower East Side,40.71499,-73.98986,Private room,290,1,70
29159920,Suite East Side - FREE street parking & wifi,219738858,Manhattan,Lower East Side,40.72074,-73.98487,Entire home/apt,195,30,117
24555212,NEW Perfect shared male room for a long term I,39528519,Manhattan,Lower East Side,40.71113,-73.9884,Shared room,33,100,320
30172902,"Cozy 2 Beds in Private Bedroom: NYC ""LES"" Manhattn",226503876,Manhattan,Lower East Side,40.71284,-73.98861,Private room,75,5,217
29165306,15% Discount - Cozy Room in LES with Backyard,219782181,Manhattan,Lower East Side,40.715,-73.98595999999999,Private room,80,1,123
21981789,Spacious light room in a cool neighborhood,100672521,Manhattan,Lower East Side,40.7128,-73.99045,Private room,88,1,73
24351719,LES 2 BR Penthouse New Construction,87585422,Manhattan,Lower East Side,40.72081,-73.98461,Entire home/apt,975,4,164
32414842,A little peace of heaven in the Bronx,238959309,Bronx,Longwood,40.82095,-73.89522,Private room,100,2,179
25407116,HEAVENLY  PLACE,191804394,Bronx,Longwood,40.8156,-73.90075,Entire home/apt,60,1,257
3888469,Private room,8834412,Bronx,Longwood,40.81321,-73.90259,Private room,100,3,207
34259050,One little beautiful room in an 3bedroom apartment,258671946,Bronx,Longwood,40.82654,-73.90516,Private room,27,2,60
14301951,A beautiful cozy room with balcony,87370616,Bronx,Longwood,40.81998,-73.90325,Private room,75,2,350
17545123,Clean and renovated apartment,119027851,Bronx,Longwood,40.816320000000005,-73.90991,Entire home/apt,130,2,36
34513343,Small back room 420friendly & breakfast,218116366,Bronx,Longwood,40.82756,-73.8871,Private room,70,1,89
18207319,Brownstone w/ Luxurious private room & bay windows,125687221,Bronx,Longwood,40.8134,-73.89893000000001,Private room,75,3,87
34781680,"A lovely place of Zen, sunny, clean & comfortable.",41926423,Bronx,Longwood,40.81795,-73.91178000000001,Shared room,85,1,77
6248335,Neat Home 20 min to LGA Airport,32445083,Bronx,Longwood,40.828829999999996,-73.88854,Entire home/apt,119,4,223
27336179,"Cheâ Randall Deux
SoBro
10 minutes to Manhattan!",30585124,Bronx,Longwood,40.818220000000004,-73.90812,Private room,35,5,179
13431664,Private Condo Room w/ Patio,74727409,Bronx,Longwood,40.81937,-73.90978,Private room,45,2,156
31212220,AMAZING ENTIRE 1 BEDROOM APARTMENT (No hot water),233434401,Bronx,Longwood,40.82306,-73.90821,Entire home/apt,75,1,359
8901538,WELCOME TO MY HUMBLE ABODE!!!!!,46562860,Bronx,Longwood,40.82226,-73.88906,Private room,60,3,363
5824543,Private room for 2 (10 min to city) - Females only,30232055,Bronx,Longwood,40.82209,-73.90086,Private room,80,1,255
14139187,Nice cheap place to stay in NYC,74707352,Bronx,Longwood,40.82148,-73.89121999999999,Private room,60,1,364
449680,Artfully Decorated 2 Bedroom Apt,1812871,Bronx,Longwood,40.816109999999995,-73.89909,Entire home/apt,100,5,63
15754561,A beautiful comfy & spacious room.,87370616,Bronx,Longwood,40.82006,-73.90332,Private room,80,2,365
25475944,Tourist spot,191804394,Bronx,Longwood,40.81668,-73.89988000000001,Private room,35,1,75
28608063,South Bronx Oasis - Stunning 1 Bedroom Apartment,214871546,Bronx,Longwood,40.82718,-73.90241,Entire home/apt,90,2,301
27677869,Stay comfortably with us. You'll be back again....,208906697,Bronx,Longwood,40.82248,-73.89915,Private room,50,1,280
11194693,NYC Private Apt by Subway and Yankee Stadium,29510402,Bronx,Longwood,40.82345,-73.9033,Entire home/apt,89,1,104
35900132,Prospect ave moments from Yankee Stadium,13221575,Bronx,Longwood,40.82519,-73.90101,Entire home/apt,150,1,88
5889379,"Che' Randall 
SoBro
10 min from Manhattan!",30585124,Bronx,Longwood,40.81935,-73.90772,Private room,65,5,150
34654078,Nice room,261448151,Bronx,Longwood,40.82285,-73.90198000000001,Private room,55,2,351
35487203,Sweet-room,266983536,Bronx,Longwood,40.827940000000005,-73.90411999999999,Private room,45,2,364
28506595,Cute Room,8834412,Bronx,Longwood,40.81232,-73.90299,Private room,100,3,364
33429651,Nice and comfortable place for short stay.,251839479,Bronx,Longwood,40.8279,-73.90516,Private room,100,2,345
